year,state,sightings
18,PA,2
18,NC,1
18,DE,1
18,PA,1
18,AR,3
18,KY,1
18,PA,1
18,TN,1
18,MO,1
18,NJ,1
18,KS,1
18,KY,2
18,KY,4
18,PA,2
18,TX,5
18,VA,1
18,WI,1
18,TX,2
18,SC,3
18,IN,2
18,GA,1
18,TX,4
18,NC,1
18,OK,1
18,MD,1
18,TX,10
18,NJ,1
18,NJ,3
18,OK,1
18,TX,1
18,AL,5
18,TX,15
18,NC,1
18,TX,1
18,TX,3
18,TX,5
18,MO,4
18,KY,1
18,WI,1
18,TX,4
18,NJ,1
18,MD,2
18,TX,3
18,TX,12
18,NC,1
18,VA,5
18,TX,6
18,TX,6
18,OK,1
18,TX,19
18,WV,1
18,ON,1
18,VA,1
18,SC,1
18,PA,1
18,WV,1
18,TX,4
18,CT,1
18,TN,1
18,TN,1
18,TN,5
18,WV,2
18,NC,1
18,IN,1
18,IL,1
18,TX,2
18,OH,1
18,OK,11
18,FL,3
18,TX,12
18,TX,2
18,KY,1
18,AR,5
18,OK,25
18,TX,30
18,MD,1
18,MD,1
18,AR,1
18,NY,2
18,TN,1
18,KY,4
18,MD,1
18,TX,1
18,VA,2
18,GA,1
18,MO,2
18,VA,1
18,AR,1
18,TN,1
18,TN,1
18,GA,2
18,TX,6
18,PA,1
18,TX,5
18,MI,1
18,IL,1
18,TX,16
18,MI,1
18,OH,2
18,GA,3
18,IL,1
18,WV,1
18,KS,1
18,TX,4
18,OK,3
18,OK,2
18,MI,1
18,OK,3
18,IL,1
18,OK,1
18,SC,2
18,MS,6
18,TX,6
18,KY,1
18,WI,1
18,GA,1
18,NM,1
18,TX,3
18,GA,5
18,TX,64
18,GA,2
18,MO,1
18,TX,6
18,AR,1
18,TX,3
18,MO,1
18,TX,5
18,OK,2
18,TX,20
18,TX,20
18,AR,1
18,WI,1
18,TX,2
18,TX,2
18,OK,1
18,TX,12
18,TX,1
18,KY,1
18,KY,3
18,TN,1
18,WI,4
18,IN,2
18,OK,1
18,MI,1
18,TX,14
18,TX,4
18,MD,1
18,TX,1
18,TX,1
18,TX,10
18,KY,1
18,OH,2
18,GA,12
18,TX,2
18,TX,1
18,IA,1
18,LA,1
18,OH,4
18,IL,2
18,OK,2
18,SC,7
18,TX,9
18,KY,5
18,AR,2
18,SC,1
18,OK,35
18,PA,1
18,PA,1
18,SC,1
18,SC,3
18,TX,1
18,TX,1
18,TX,27
18,OK,1
18,NC,1
18,KY,1
18,MD,5
18,TX,3
18,IN,1
18,FL,1
18,TX,2
18,OH,1
18,KY,1
18,IA,2
18,MI,1
18,WI,1
18,GA,12
18,St Croix,1
18,TX,1
18,FL,1
18,TX,10
18,OK,12
18,NC,2
18,FL,20
18,OK,3
18,OK,4
18,OK,4
18,TX,6
18,AZ,1
18,TX,4
18,FL,2
18,TX,2
18,TX,2
18,TX,3
18,TX,6
18,TX,5
18,TX,17
18,TX,2
18,OK,7
18,OH,1
18,OK,2
18,TX,4
18,OK,1
18,TX,10
18,OK,3
18,TX,1
18,TX,5
18,TX,1
18,IN,1
18,IN,1
18,TX,2
18,TX,5
18,IL,2
18,NC,10
18,TX,2
18,KY,2
18,TX,4
18,TX,1
18,TX,12
18,WI,1
18,TX,1
18,TX,1
18,TX,1
18,AR,9
18,TX,12
18,TX,1
18,TX,15
18,TX,12
18,NJ,1
18,IL,1
18,OK,1
18,FL,2
18,NY,1
18,TX,1
18,TX,3
18,KY,3
18,TX,10
18,TX,7
18,SC,20
18,NY,1
18,WV,1
18,PA,1
18,OK,2
18,VA,1
18,TX,16
18,MI,1
18,NJ,2
18,NY,1
18,ON,1
18,MD,1
18,GA,1
18,GA,5
18,TN,4
18,GA,10
18,KY,1
18,AL,1
18,FL,6
18,NC,3
18,FL,6
18,NC,1
18,TN,1
18,TX,5
18,TX,1
18,IN,1
18,SC,1
18,TX,28
18,SC,5
18,MA,1
18,TX,1
18,TX,3
18,TX,1
18,RI,1
18,TX,1
18,OK,5
18,OH,1
18,TX,1
18,TX,1
18,NV,1
18,LA,2
18,IN,2
18,CT,2
18,TX,16
18,OH,1
18,VA,1
18,NY,1
18,TX,1
18,MS,4
18,GA,2
18,TX,1
18,TX,2
18,KY,6
18,KY,1
18,NY,1
18,GA,1
18,NJ,5
18,TX,2
18,TX,20
18,TX,1
18,NY,1
18,KY,1
18,MO,4
18,IL,1
18,SC,2
18,SC,12
18,TX,8
18,KY,1
18,AZ,1
18,TX,9
18,TX,1
18,VA,1
18,SC,1
18,OK,1
18,TX,6
18,GA,12
18,DC,4
18,OH,1
18,TX,2
18,SC,12
18,OH,1
18,TX,7
18,NY,1
18,KY,18
18,AR,1
18,PA,1
18,NJ,1
18,KS,1
18,TX,1
18,MA,1
18,TX,20
18,TX,1
18,VA,3
18,ME,1
18,OH,1
18,NY,1
18,NH,1
18,MO,2
18,GA,4
18,TX,1
18,VA,5
18,VA,1
18,CT,1
18,UT,1
18,TX,25
18,TX,2
18,TX,5
18,TX,1
18,Central Abaco,2
18,AL,1
18,GA,1
18,GA,1
18,GA,1
18,GA,1
18,MD,1
18,VA,1
18,VA,1
18,NC,1
18,KY,25
18,LA,2
18,TN,31
18,GA,2
18,OH,1
18,NY,1
18,OH,3
18,WV,2
18,KY,1
18,TX,1
18,NJ,1
18,RI,4
18,NC,1
18,AR,20
18,TN,2
18,GA,7
18,MA,1
18,IN,2
18,MD,2
18,TN,3
18,ON,1
18,ON,1
18,NC,10
18,MA,1
18,AL,8
18,CT,1
18,WV,2
18,TX,1
18,PA,1
18,NC,1
18,NC,1
18,NY,1
18,TN,35
18,NC,1
18,IN,1
18,KS,5
18,CA,1
18,PA,1
18,NC,1
18,KY,28
18,TN,1
18,GA,1
18,NC,2
18,OH,1
18,GA,1
18,AL,4
18,TX,7
18,MS,12
18,TX,1
18,ON,24
18,TX,2
18,OH,1
18,CT,3
18,NY,1
18,GA,8
18,PA,1
18,DC,1
18,NC,1
18,PA,2
18,NC,1
18,KS,1
18,VA,1
18,VA,2
18,WV,4
18,GA,1
18,KY,1
18,NC,12
18,NC,20
18,KY,7
18,KY,1
18,NY,1
18,NC,3
18,MS,2
18,SC,2
18,ON,1
18,TX,11
18,ON,1
18,ME,1
18,NC,1
18,AZ,5
18,DC,1
18,FL,1
18,NY,1
18,OH,3
18,KY,1
18,TX,1
18,TX,2
18,MO,2
18,GA,1
18,TX,3
18,IL,1
18,OK,3
18,MO,1
18,NC,1
18,OK,21
18,NY,5
18,IL,1
18,TX,20
18,TX,1
18,OK,5
18,IL,2
18,IL,1
18,OK,3
18,IN,1
18,MO,30
18,IN,1
18,TX,6
18,IL,1
18,ON,1
18,NH,1
18,NY,1
18,PA,2
18,OK,1
18,GA,1
18,IA,1
18,KS,3
18,NJ,1
18,TX,3
18,OK,2
18,KS,1
18,WI,1
18,LA,2
18,TX,3
18,FL,2
18,MS,35
18,IL,1
18,OK,1
18,SC,1
18,TX,2
18,IL,2
18,TX,2
18,TX,3
18,MO,1
18,PA,5
18,MO,1
18,SC,2
18,NC,1
18,IL,1
18,MA,1
18,TX,8
18,IL,1
18,PA,1
18,OK,3
18,PA,1
18,TX,6
18,MO,2
18,IL,1
18,IL,2
18,IN,1
18,KY,1
18,IL,1
18,TX,1
18,TX,5
18,WI,2
18,KS,16
18,TX,14
18,NC,1
18,IL,1
18,WV,2
18,NY,24
18,LA,1
18,RI,6
18,MO,5
18,IN,4
18,KS,6
18,IN,1
18,OH,1
18,IA,1
18,AL,2
18,NJ,1
18,MO,6
18,LA,1
18,MI,1
18,MO,12
18,NJ,3
18,TX,6
18,PA,2
18,WI,2
18,KS,6
18,MD,7
18,KY,3
18,TX,12
18,TX,1
18,OH,1
18,WI,2
18,IA,1
18,IL,1
18,SC,4
18,TX,1
18,MO,2
18,IL,2
18,WI,2
18,TX,1
18,SC,7
18,SC,4
18,NC,2
18,OK,3
18,WI,1
18,MO,7
18,WI,2
18,TX,1
18,AR,8
18,TX,4
18,TX,2
18,TX,50
18,TX,1
18,TX,3
18,LA,1
18,MO,1
18,GA,10
18,NC,1
18,KY,1
18,MA,1
18,NC,1
18,VA,1
18,VA,1
18,NJ,1
18,PA,2
18,DE,1
18,OH,1
18,OH,1
18,AR,1
18,OH,1
18,PA,2
18,OH,1
18,DE,1
18,MO,2
18,AR,1
18,IA,1
18,NJ,2
18,OK,1
18,NY,1
18,VA,1
18,OH,2
18,VA,1
18,VA,10
18,MO,1
18,VA,10
18,MO,1
18,AR,1
18,TX,12
18,VA,1
18,CT,4
18,TX,1
18,NC,4
18,MD,13
18,KY,1
18,VT,2
18,NC,4
18,MA,1
18,KS,5
18,NY,1
18,NC,6
18,NC,40
18,NC,1
18,NC,1
18,NC,1
18,OK,4
18,NC,1
18,OH,1
18,MA,5
18,MA,1
18,IN,1
18,MD,1
18,NC,2
18,MO,8
18,NC,1
18,OK,1
18,IN,2
18,VA,4
18,OK,28
18,VA,1
18,NC,2
18,GA,4
18,NC,1
18,VA,2
18,GA,2
18,IN,1
18,OK,5
18,OH,7
18,NJ,2
18,KY,4
18,AR,2
18,AR,15
18,AR,35
18,TX,1
18,MO,1
18,OH,1
18,AR,6
18,KY,3
18,NC,1
18,PA,1
18,PA,1
18,NE,1
18,LA,13
18,OK,1
18,WV,1
18,SC,2
18,CO,1
18,WV,2
18,SC,15
18,OH,1
18,MO,8
18,NY,8
18,VA,1
18,OK,6
18,CA,3
18,NJ,5
18,VA,2
18,DE,1
18,PA,8
18,OH,1
18,OH,1
18,MA,1
18,IA,3
18,PA,1
18,KY,9
18,MA,1
18,OH,1
18,VA,1
18,IN,15
18,NC,1
18,GA,35
18,SC,2
18,MI,3
18,OK,2
18,KY,8
18,VA,10
18,CT,5
18,SC,2
18,OK,2
18,OK,30
18,TX,1
18,KY,1
18,GA,1
18,SC,1
18,IN,1
18,ME,1
18,OH,1
18,PA,1
18,ON,1
18,MO,3
18,OH,2
18,IA,1
18,PA,1
18,OH,1
18,CA,1
18,KY,1
18,WI,2
18,NJ,2
18,IA,1
18,PA,1
18,MO,2
18,NC,1
18,PA,2
18,IN,1
18,GA,5
18,NS,2
18,GA,5
18,NS,1
18,SC,1
18,MO,2
18,ON,2
18,NY,1
18,OH,1
18,IA,1
18,KS,8
18,IN,1
18,GA,1
18,PA,1
18,PA,1
18,OK,1
18,IA,2
18,GA,5
18,CT,1
18,TN,1
18,CT,8
18,KS,3
18,KS,6
18,VA,1
18,IL,3
18,IL,5
18,VA,1
18,NS,1
18,GA,2
18,NY,1
18,NE,1
18,MD,6
18,OH,2
18,WV,5
18,MO,2
18,MO,3
18,OH,1
18,IN,7
18,IN,20
18,IN,2
18,IN,1
18,KS,3
18,GA,2
18,SC,1
18,GA,2
18,PA,30
18,PA,2
18,PA,2
18,IL,1
18,GA,3
18,NC,2
18,PA,2
18,PA,1
18,ON,1
18,GA,1
18,ON,1
18,GA,1
18,NC,5
18,ON,55
18,NC,4
18,IL,1
18,NJ,2
18,MD,2
18,OH,2
18,IA,3
18,IA,1
18,NC,1
18,NC,1
18,WI,1
18,NH,1
18,GA,2
18,NC,1
18,PA,2
18,KS,5
18,MO,9
18,VA,1
18,OH,1
18,WV,1
18,SC,1
18,IL,1
18,NC,1
18,TX,3
18,PA,1
18,CA,1
18,SC,3
18,NC,4
18,ME,4
18,CA,1
18,ON,2
18,DC,1
18,NY,1
18,SC,1
18,PA,1
18,VA,1
18,ON,12
18,MD,8
18,AR,1
18,GA,2
18,TN,2
18,NC,15
18,GA,5
18,VA,1
18,VA,1
18,MA,5
18,AL,1
18,NC,2
18,GA,1
18,NC,4
18,NC,1
18,IA,1
18,GA,10
18,NC,12
18,WV,1
18,VA,1
18,MD,2
18,MD,1
18,GA,15
18,ON,1
18,VA,1
18,DE,1
18,MO,1
18,NY,1
18,MD,1
18,MD,1
18,AL,5
18,GA,2
18,NC,2
18,GUA,2
18,SC,1
18,NC,1
18,GA,1
18,IL,1
18,TN,20
18,NC,11
18,GA,6
18,GA,5
18,NC,8
18,PA,1
18,IL,1
18,VA,1
18,KS,7
18,PA,1
18,TX,1
18,IA,1
18,PA,1
18,VA,2
18,IL,1
18,GA,2
18,GA,7
18,TN,1
18,GA,2
18,NY,2
18,GA,12
18,GA,1
18,NC,1
18,NC,2
18,IA,1
18,NC,1
18,MO,5
18,NC,3
18,PA,2
18,NC,2
18,NC,5
18,OH,4
18,NY,1
18,PA,3
18,SC,4
18,NJ,5
18,MO,5
18,CA,1
18,SC,3
18,CA,1
18,TX,1
18,MD,3
18,MD,1
18,TX,2
18,TX,16
18,TX,2
18,MI,2
18,MA,1
18,TX,8
18,MI,2
18,ON,1
18,TX,1
18,TX,2
18,OK,5
18,TX,3
18,TX,6
18,MA,1
18,TX,4
18,PA,1
18,TX,10
18,TX,1
18,TX,8
18,TX,4
18,GA,6
18,TX,16
18,GA,5
18,NC,1
18,TX,1
18,LA,1
18,TX,11
18,TX,3
18,NY,1
18,GA,3
18,CT,1
18,IN,2
18,GA,3
18,TX,33
18,NC,3
18,OH,2
18,NY,1
18,NC,3
18,IN,2
18,OH,1
18,NC,1
18,MI,1
18,TX,16
18,NJ,4
18,TX,3
18,TX,5
18,TX,5
18,GA,1
18,GA,6
18,TX,1
18,NY,1
18,IN,1
18,TX,1
18,TX,6
18,TX,12
18,NY,1
18,TX,2
18,TX,1
18,IN,2
18,TX,2
18,WI,3
18,IN,4
18,MI,1
18,PA,1
18,TX,2
18,TX,2
18,TX,3
18,TX,5
18,TX,1
18,TX,1
18,NY,2
18,TX,10
18,NY,4
18,NY,1
18,NY,3
18,GA,2
18,CT,13
18,GA,3
18,NC,1
18,NY,8
18,GA,1
18,NJ,27
18,TX,8
18,TX,25
18,NJ,2
18,TX,4
18,MI,1
18,MI,1
18,TX,4
18,ON,2
18,VA,1
18,MI,1
18,OH,1
18,OH,2
18,OH,1
18,OH,1
18,OH,1
18,OH,7
18,OH,3
18,OH,1
18,IN,3
18,IN,5
18,IN,1
18,IN,1
18,TX,7
18,IL,2
18,TX,9
18,TX,1
18,NC,1
18,OK,10
18,AR,1
18,IN,2
18,TX,4
18,GA,3
18,VA,1
18,MA,3
18,GA,1
18,MI,1
18,MA,1
18,NY,1
18,TX,2
18,IL,1
18,TX,50
18,TX,5
18,TX,9
18,TX,1
18,TX,12
18,MI,1
18,NJ,4
18,CT,1
18,MI,1
18,TX,1
18,PA,15
18,PA,1
18,NH,1
18,ON,4
18,NC,1
18,NJ,9
18,NY,1
18,NS,3
18,TX,10
18,IL,2
18,VA,1
18,IN,1
18,TX,8
18,TX,2
18,VA,1
18,MI,2
18,QC,1
18,SC,1
18,TX,2
18,TX,1
18,TX,2
18,GA,1
18,ON,1
18,GA,2
18,TX,18
18,OH,1
18,GA,2
18,KS,12
18,NC,1
18,OH,1
18,MO,2
18,GA,1
18,MO,1
18,NC,3
18,MO,1
18,TX,2
18,OH,1
18,CT,17
18,NJ,1
18,NJ,1
18,NC,1
18,KS,2
18,NE,8
18,NE,8
18,TX,4
18,TX,20
18,KS,4
18,TX,2
18,KS,18
18,TX,1
18,TX,1
18,TX,2
18,GA,1
18,VA,4
18,IL,1
18,IN,1
18,IN,1
18,IN,2
18,OH,2
18,OH,2
18,OH,1
18,OH,1
18,OH,1
18,OH,2
18,OH,2
18,OH,1
18,CA,1
18,ON,3
18,TX,1
18,TX,3
18,OH,5
18,TN,2
18,TX,5
18,TX,5
18,KS,4
18,GA,1
18,IA,3
18,TX,3
18,WI,1
18,AL,1
18,MO,1
18,TX,5
18,TX,3
18,KS,5
18,NC,1
18,NC,3
18,OH,1
18,FL,1
18,NM,1
18,OH,2
18,OH,2
18,TX,4
18,CA,7
18,KY,3
18,TX,7
18,TX,10
18,NC,1
18,TX,1
18,NY,8
18,NE,3
18,NJ,6
18,TX,2
18,TX,2
18,IL,1
18,NE,3
18,TX,2
18,NJ,1
18,NJ,3
18,TX,4
18,TX,8
18,OH,3
18,ON,1
18,TX,1
18,NY,3
18,GA,1
18,VA,1
18,OH,1
18,CA,5
18,OH,1
18,ON,1
18,TX,12
18,TX,1
18,TX,2
18,PA,1
18,IL,1
18,TX,1
18,TX,1
18,ON,1
18,IN,3
18,GA,1
18,TX,5
18,TX,30
18,NC,1
18,TX,4
18,GA,2
18,TX,2
18,NY,1
18,IN,1
18,OH,1
18,NJ,6
18,TX,2
18,GA,2
18,OK,1
18,MD,2
18,CT,1
18,TX,3
18,IA,1
18,ON,1
18,OK,8
18,OK,20
18,NC,1
18,MN,1
18,MO,6
18,VA,3
18,TX,30
18,SC,9
18,NJ,1
18,TN,4
18,NY,1
18,NJ,1
18,MO,2
18,TX,4
18,ON,1
18,MD,2
18,MA,2
18,LA,3
18,MD,20
18,AL,4
18,PA,1
18,UT,2
18,NJ,2
18,NC,3
18,SC,1
18,KY,3
18,SC,1
18,SC,1
18,NY,19
18,TX,2
18,CA,1
18,VA,6
18,NY,1
18,VA,1
18,MA,1
18,TX,2
18,AR,1
18,VA,3
18,VA,3
18,ON,1
18,NJ,1
18,NC,1
18,TX,1
18,NJ,8
18,PA,2
18,TN,7
18,NY,1
18,PA,1
18,OH,1
18,PA,1
18,PA,2
18,NC,1
18,NS,2
18,FL,10
18,ON,1
18,TX,1
18,KS,5
18,PA,2
18,NC,1
18,NY,1
18,MA,1
18,SC,1
18,TX,7
18,NY,1
18,TX,1
18,PA,1
18,WV,1
18,TX,2
18,OH,2
18,MO,1
18,PA,1
18,TX,15
18,TX,2
18,KS,5
18,TX,1
18,IN,12
18,PA,1
18,WV,2
18,PA,2
18,KS,12
18,IL,1
18,IN,1
18,IN,9
18,IN,1
18,LA,1
18,DE,1
18,VA,1
18,TX,1
18,MD,12
18,DE,3
18,GA,1
18,NY,1
18,ON,1
18,OK,1
18,MO,1
18,TN,2
18,WI,1
18,KY,1
18,NJ,2
18,OH,2
18,IN,2
18,AL,2
18,TX,1
18,IN,1
18,GA,1
18,OK,1
18,NC,1
18,TX,3
18,PA,3
18,KY,3
18,PA,1
18,TN,1
18,TX,4
18,MO,5
18,RI,1
18,TX,5
18,TX,2
18,TX,3
18,KY,2
18,DC,1
18,NY,1
18,TX,30
18,TX,1
18,NE,1
18,AR,4
18,ON,2
18,NY,1
18,OK,1
18,NJ,1
18,WI,1
18,ON,1
18,VA,1
18,NJ,1
18,GA,1
18,TX,1
18,GA,9
18,VA,4
18,ON,2
18,TX,2
18,TX,5
18,TN,1
18,SC,1
18,MO,3
18,TX,5
18,TX,1
18,KY,6
18,TX,8
18,TN,1
18,NY,9
18,CT,5
18,TX,1
18,NJ,1
18,GA,1
18,GA,4
18,GA,4
18,NC,1
18,TX,10
18,TX,6
18,CT,1
18,NC,6
18,TN,1
18,NC,3
18,IN,3
18,TN,6
18,TN,1
18,TX,12
18,CT,4
18,QC,1
18,VA,2
18,MD,2
18,NC,2
18,NY,2
18,TX,1
18,NY,1
18,UT,1
18,OH,3
18,TX,15
18,SC,1
18,NJ,1
18,NJ,1
18,NY,1
18,NY,1
18,NJ,2
18,ME,1
18,VA,6
18,OH,8
18,NY,1
18,ME,3
18,NY,1
18,TN,4
18,ON,3
18,CT,1
18,OH,1
18,IN,20
18,ON,7
18,MI,1
18,VT,1
18,NY,1
18,MO,18
18,OK,10
18,PA,1
18,NY,1
18,ON,1
18,NY,1
18,PA,5
18,TX,1
18,MI,1
18,VA,2
18,TN,12
18,NY,2
18,VA,6
18,IN,1
18,OH,3
18,OH,1
18,MO,2
18,OH,1
18,OH,6
18,OH,7
18,IL,1
18,OH,7
18,OH,1
18,OH,1
18,IA,2
18,ON,2
18,OH,2
18,OH,11
18,OH,2
18,MO,1
18,TN,1
18,MA,1
18,MA,2
18,OK,20
18,MO,1
18,TX,6
18,WI,4
18,OK,1
18,OK,20
18,NH,1
18,NH,4
18,PA,10
18,NJ,9
18,ME,2
18,PA,3
18,KY,1
18,MI,3
18,MI,1
18,MO,4
18,CT,4
18,TX,8
18,NY,9
18,CT,1
18,NH,1
18,NH,1
18,IL,1
18,NJ,1
18,NJ,1
18,NY,3
18,NY,1
18,ON,2
18,VT,1
18,TN,3
18,TN,1
18,NY,5
18,NY,1
18,ON,1
18,PA,1
18,PA,4
18,NY,14
18,WV,2
18,MA,1
18,MD,1
18,TX,1
18,MA,1
18,MA,1
18,IL,4
18,MO,6
18,NY,5
18,DC,11
18,MD,1
18,NY,2
18,ON,6
18,NY,10
18,CT,1
18,VA,2
18,NY,1
18,PA,2
18,PA,1
18,NH,15
18,PA,1
18,PA,1
18,PA,1
18,MI,2
18,MA,1
18,ON,1
18,OK,9
18,MA,1
18,TX,3
18,TX,1
18,PA,3
18,NY,4
18,OH,1
18,MA,1
18,PA,2
18,DC,12
18,VA,1
18,NY,2
18,ON,1
18,MI,2
18,CT,2
18,OH,2
18,ON,1
18,ON,2
18,PA,2
18,OK,5
18,OH,1
18,NY,2
18,PA,2
18,VA,21
18,MO,3
18,OH,3
18,NY,4
18,MA,1
18,NH,2
18,ME,1
18,MI,1
18,ON,3
18,RI,1
18,IL,1
18,PA,27
18,OH,1
18,VA,4
18,MA,4
18,AZ,1
18,ON,1
18,LA,2
18,NH,1
18,NC,1
18,NH,5
18,TN,3
18,ON,2
18,PA,1
18,IL,1
18,NJ,1
18,AR,1
18,OH,1
18,VT,1
18,IL,2
18,NY,1
18,ON,1
18,KY,2
18,PA,4
18,CT,5
18,AR,1
18,ON,4
18,CT,3
18,PA,1
18,NY,1
18,MI,1
18,RI,5
18,TX,20
18,WI,1
18,TX,1
18,TX,20
18,PA,25
18,WV,1
18,OH,1
18,NJ,1
18,IN,1
18,MA,1
18,OH,4
18,OK,4
18,TN,1
18,MI,3
18,CA,1
18,MA,1
18,GA,3
18,IL,3
18,TX,2
18,VT,1
18,AR,10
18,PA,1
18,TX,2
18,NY,1
18,WV,1
18,AL,1
18,IN,10
18,VA,2
18,NY,37
18,ON,10
18,ON,1
18,NJ,35
18,GA,1
18,MI,1
18,TN,20
18,TN,8
18,NY,1
18,RI,1
18,OH,2
18,NY,1
18,PA,1
18,MI,1
18,LA,2
18,ME,7
18,OK,3
18,TX,2
18,CT,1
18,NY,1
18,NY,2
18,OH,2
18,NY,8
18,MA,1
18,WI,2
18,TX,15
18,MO,4
18,IL,1
18,WI,2
18,MI,1
18,MA,1
18,ON,1
18,NC,6
18,NY,5
18,PA,1
18,OH,5
18,MO,9
18,IN,3
18,NJ,8
18,MO,2
18,KS,8
18,PA,13
18,TX,1
18,NJ,1
18,LA,1
18,NJ,1
18,MO,2
18,PA,3
18,NH,1
18,NY,1
18,NY,1
18,NH,1
18,NY,1
18,IN,1
18,NY,1
18,PA,1
18,NY,1
18,NY,1
18,MO,11
18,KY,1
18,MO,5
18,IL,1
18,NY,2
18,CT,2
18,MI,5
18,IL,2
18,VA,6
18,PA,3
18,ON,1
18,NY,2
18,NY,1
18,NC,8
18,WI,1
18,WI,2
18,PA,7
18,MO,1
18,KY,4
18,NY,1
18,WI,1
18,DE,5
18,DE,2
18,GA,1
18,MA,1
18,ME,4
18,OH,3
18,KY,6
18,KY,2
18,TN,1
18,MD,2
18,TX,3
18,CO,1
18,VT,2
18,MI,13
18,WI,1
18,WI,2
18,NY,1
18,NY,1
18,MI,1
18,ON,6
18,ON,1
18,VA,4
18,OH,3
18,MI,4
18,MD,3
18,PA,6
18,NY,1
18,VA,1
18,IN,20
18,NY,1
18,IN,3
18,KY,1
18,OH,2
18,PA,1
18,IL,2
18,MA,1
18,IA,1
18,MO,3
18,NY,1
18,KY,4
18,PA,1
18,MI,25
18,IA,1
18,IL,1
18,TX,30
18,NY,6
18,CT,3
18,MO,1
18,ON,4
18,NY,3
18,TN,1
18,TX,10
18,IN,1
18,ON,10
18,LA,1
18,VA,7
18,MD,7
18,OH,2
18,PA,5
18,NC,1
18,PA,1
18,PA,3
18,OH,4
18,OH,12
18,PA,4
18,ME,1
18,ON,4
18,ON,1
18,IN,1
18,IL,1
18,ON,1
18,QC,1
18,IL,3
18,IA,1
18,MO,1
18,TX,6
18,VT,7
18,NY,1
18,ON,3
18,NC,8
18,IA,1
18,TN,1
18,DE,7
18,TX,1
18,MO,3
18,CT,2
18,IN,3
18,TN,3
18,NC,4
18,IL,1
18,NY,4
18,IL,3
18,IA,1
18,VA,2
18,IN,5
18,PA,1
18,PA,3
18,PA,1
18,IL,2
18,PA,2
18,TN,1
18,NY,4
18,MA,1
18,MA,2
18,MI,1
18,VA,6
18,PA,1
18,AR,1
18,MA,1
18,CA,1
18,MI,2
18,CT,4
18,ON,1
18,MI,1
18,NC,7
18,TN,2
18,IA,6
18,IL,2
18,TN,6
18,MD,1
18,NH,1
18,CT,10
18,WI,1
18,OH,2
18,NC,1
18,MD,4
18,TX,3
18,IL,10
18,IL,4
18,CA,6
18,NC,2
18,KY,11
18,MD,15
18,OH,1
18,MA,1
18,PA,1
18,PA,1
18,PA,10
18,PA,1
18,NY,22
18,NJ,1
18,WI,1
18,NC,9
18,IL,1
18,NC,2
18,VA,1
18,NY,2
18,MO,5
18,MO,3
18,WV,3
18,NY,5
18,OH,1
18,PA,1
18,TX,1
18,NH,5
18,WI,2
18,SC,4
18,TN,1
18,VA,3
18,KS,5
18,PA,1
18,IL,1
18,IA,1
18,IA,1
18,NY,3
18,PA,2
18,MO,3
18,VA,1
18,TX,1
18,TX,1
18,DC,2
18,IN,4
18,TN,11
18,OK,4
18,IL,2
18,IL,5
18,NY,4
18,PA,1
18,IL,3
18,NY,1
18,OH,1
18,TX,1
18,IN,2
18,IA,6
18,RI,1
18,IL,10
18,NJ,1
18,ON,1
18,CA,4
18,LA,6
18,OK,24
18,MO,1
18,PA,10
18,PA,1
18,VA,1
18,VA,1
18,VA,1
18,VA,1
18,OH,9
18,DE,1
18,MO,2
18,KY,1
18,MI,1
18,KY,6
18,KY,2
18,NC,1
18,PA,1
18,OH,1
18,IL,1
18,VA,7
18,NC,2
18,OK,3
18,NY,1
18,PA,6
18,OH,2
18,OK,1
18,PA,3
18,MD,1
18,IL,2
18,IL,1
18,OK,10
18,WI,2
18,GA,1
18,IL,1
18,VA,1
18,OK,1
18,TX,1
18,DC,20
18,VA,1
18,MI,1
18,MI,1
18,VA,1
18,MO,7
18,MO,3
18,MO,2
18,KS,15
18,OH,1
18,IA,1
18,IN,4
18,MI,1
18,TN,1
18,IL,1
18,NC,3
18,NY,1
18,WI,1
18,PA,1
18,MI,1
18,NC,5
18,WI,1
18,WV,10
18,OK,1
18,IA,4
18,TN,1
18,TX,1
18,GA,10
18,ON,2
18,VA,2
18,VA,4
18,WI,4
18,ON,3
18,IL,11
18,ON,7
18,IL,1
18,TX,1
18,IN,25
18,VA,1
18,OH,4
18,MI,1
18,NC,5
18,CT,1
18,PA,3
18,IL,7
18,KS,25
18,MD,13
18,NC,4
18,MO,15
18,WV,4
18,GA,1
18,NY,1
18,ON,2
18,TN,1
18,VA,6
18,DE,1
18,NC,1
18,ON,4
18,WI,1
18,NY,2
18,NC,28
18,PA,1
18,VA,2
18,NJ,1
18,NY,2
18,KY,1
18,KY,10
18,VA,2
18,OK,20
18,MA,1
18,MD,1
18,MO,4
18,NC,12
18,TN,2
18,PA,3
18,AR,2
18,NJ,8
18,TX,2
18,OH,11
18,DE,3
18,LA,1
18,PA,10
18,NC,1
18,OK,1
18,PA,1
18,MA,1
18,MO,48
18,KS,4
18,MD,1
18,TX,8
18,PA,3
18,VA,15
18,MD,10
18,PA,1
18,NC,1
18,OH,1
18,KY,4
18,MO,2
18,OH,4
18,NC,3
18,PA,14
18,NY,1
18,KY,4
18,PA,2
18,PA,3
18,PA,2
18,CT,9
18,OK,3
18,KY,1
18,TX,1
18,AR,2
18,NY,1
18,IN,12
18,IN,1
18,IN,1
18,WV,10
18,MD,1
18,KY,25
18,OH,13
